00771	PR	-4.0	N
00772	PR	-4.0	N
00773	PR	-4.0	N
00775	PR	-4.0	N
00777	PR	-4.0	N
00778	PR	-4.0	N
00780	PR	-4.0	N
00782	PR	-4.0	N
00783	PR	-4.0	N
00784	PR	-4.0	N
00785	PR	-4.0	N
00786	PR	-4.0	N
00791	PR	-4.0	N
00792	PR	-4.0	N
00794	PR	-4.0	N
00795	PR	-4.0	N
00801	VI	-4.0	N
00802	VI	-4.0	N
00803	VI	-4.0	N
00804	VI	-4.0	N
00805	VI	-4.0	N
00820	VI	-4.0	N
00821	VI	-4.0	N
00822	VI	-4.0	N
00823	VI	-4.0	N
00824	VI	-4.0	N
00830	VI	-4.0	N
00831	VI	-4.0	N
00840	VI	-4.0	N
00841	VI	-4.0	N
00850	VI	-4.0	N
00851	VI	-4.0	N
00901	PR	-4.0	N
00902	PR	-4.0	N
00906	PR	-4.0	N
00907	PR	-4.0	N
00908	PR	-4.0	N
00909	PR	-4.0	N
00910	PR	-4.0	N
00911	PR	-4.0	N
00912	PR	-4.0	N
00913	PR	-4.0	N
00914	PR	-4.0	N
00915	PR	-4.0	N
00916	PR	-4.0	N
00917	PR	-4.0	N
00918	PR	-4.0	N
00919	PR	-4.0	N
00920	PR	-4.0	N
00921	PR	-4.0	N
00922	PR	-4.0	N
00923	PR	-4.0	N
00924	PR	-4.0	N
00925	PR	-4.0	N
00926	PR	-4.0	N
00927	PR	-4.0	N
00928	PR	-4.0	N
00929	PR	-4.0	N
00930	PR	-4.0	N
00931	PR	-4.0	N
00933	PR	-4.0	N
00934	PR	-4.0	N
00935	PR	-4.0	N
00936	PR	-4.0	N
00937	PR	-4.0	N
00939	PR	-4.0	N
00940	PR	-4.0	N
00949	PR	-4.0	N
00950	PR	-4.0	N
00951	PR	-4.0	N
00952	PR	-4.0	N
00953	PR	-4.0	N
00954	PR	-4.0	N
00955	PR	-4.0	N
00956	PR	-4.0	N
00957	PR	-4.0	N
00958	PR	-4.0	N
00959	PR	-4.0	N
00960	PR	-4.0	N
00961	PR	-4.0	N
00962	PR	-4.0	N
00963	PR	-4.0	N
00965	PR	-4.0	N
00966	PR	-4.0	N
00968	PR	-4.0	N
00969	PR	-4.0	N
00970	PR	-4.0	N
00971	PR	-4.0	N
00975	PR	-4.0	N
00976	PR	-4.0	N
00977	PR	-4.0	N
00978	PR	-4.0	N
00979	PR	-4.0	N
00981	PR	-4.0	N
00982	PR	-4.0	N
00983	PR	-4.0	N
00984	PR	-4.0	N
00985	PR	-4.0	N
00986	PR	-4.0	N
00987	PR	-4.0	N
00988	PR	-4.0	N
01001	MA	-5.0	Y
01002	MA	-5.0	Y
01003	MA	-5.0	Y
01004	MA	-5.0	Y
01005	MA	-5.0	Y
01007	MA	-5.0	Y
01008	MA	-5.0	Y
01009	MA	-5.0	Y
01010	MA	-5.0	Y
01011	MA	-5.0	Y
01012	MA	-5.0	Y
01013	MA	-5.0	Y
01014	MA	-5.0	Y
01020	MA	-5.0	Y
01021	MA	-5.0	Y
01022	MA	-5.0	Y
01026	MA	-5.0	Y
01027	MA	-5.0	Y
01028	MA	-5.0	Y
01029	MA	-5.0	Y
01030	MA	-5.0	Y
01031	MA	-5.0	Y
01032	MA	-5.0	Y
01033	MA	-5.0	Y
01034	MA	-5.0	Y
01035	MA	-5.0	Y
01036	MA	-5.0	Y
01037	MA	-5.0	Y
01038	MA	-5.0	Y
01039	MA	-5.0	Y
01040	MA	-5.0	Y
01041	MA	-5.0	Y
01050	MA	-5.0	Y
01053	MA	-5.0	Y
01054	MA	-5.0	Y
01056	MA	-5.0	Y
01057	MA	-5.0	Y
01059	MA	-5.0	Y
01060	MA	-5.0	Y
01061	MA	-5.0	Y
01062	MA	-5.0	Y
01063	MA	-5.0	Y
01066	MA	-5.0	Y
01068	MA	-5.0	Y
01069	MA	-5.0	Y
01070	MA	-5.0	Y
01071	MA	-5.0	Y
01072	MA	-5.0	Y
01073	MA	-5.0	Y
01074	MA	-5.0	Y
01075	MA	-5.0	Y
01077	MA	-5.0	Y
01079	MA	-5.0	Y
01080	MA	-5.0	Y
01081	MA	-5.0	Y
01082	MA	-5.0	Y
01083	MA	-5.0	Y
01084	MA	-5.0	Y
01085	MA	-5.0	Y
01086	MA	-5.0	Y
01088	MA	-5.0	Y
01089	MA	-5.0	Y
01090	MA	-5.0	Y
01092	MA	-5.0	Y
01093	MA	-5.0	Y
01094	MA	-5.0	Y
01095	MA	-5.0	Y
01096	MA	-5.0	Y
01097	MA	-5.0	Y
01098	MA	-5.0	Y
01101	MA	-5.0	Y
01102	MA	-5.0	Y
01103	MA	-5.0	Y
01104	MA	-5.0	Y
01105	MA	-5.0	Y
01106	MA	-5.0	Y
01107	MA	-5.0	Y
01108	MA	-5.0	Y
01109	MA	-5.0	Y
01111	MA	-5.0	Y
01115	MA	-5.0	Y
01116	MA	-5.0	Y
01118	MA	-5.0	Y
01119	MA	-5.0	Y
01128	MA	-5.0	Y
01129	MA	-5.0	Y
01133	MA	-5.0	Y
01138	MA	-5.0	Y
01139	MA	-5.0	Y
01144	MA	-5.0	Y
01151	MA	-5.0	Y
01152	MA	-5.0	Y
01195	MA	-5.0	Y
01199	MA	-5.0	Y
01201	MA	-5.0	Y
01202	MA	-5.0	Y
01203	MA	-5.0	Y
01220	MA	-5.0	Y
01222	MA	-5.0	Y
01223	MA	-5.0	Y
01224	MA	-5.0	Y
01225	MA	-5.0	Y
01226	MA	-5.0	Y
01227	MA	-5.0	Y
01229	MA	-5.0	Y
01230	MA	-5.0	Y
01235	MA	-5.0	Y
01236	MA	-5.0	Y
01237	MA	-5.0	Y
01238	MA	-5.0	Y
01240	MA	-5.0	Y
01242	MA	-5.0	Y
01243	MA	-5.0	Y
01244	MA	-5.0	Y
01245	MA	-5.0	Y
01247	MA	-5.0	Y
01252	MA	-5.0	Y
01253	MA	-5.0	Y
01254	MA	-5.0	Y
01255	MA	-5.0	Y
01256	MA	-5.0	Y
01257	MA	-5.0	Y
01258	MA	-5.0	Y
01259	MA	-5.0	Y
01260	MA	-5.0	Y
01262	MA	-5.0	Y
01263	MA	-5.0	Y
01264	MA	-5.0	Y
01266	MA	-5.0	Y
01267	MA	-5.0	Y
01270	MA	-5.0	Y
01301	MA	-5.0	Y
01302	MA	-5.0	Y
01330	MA	-5.0	Y
01331	MA	-5.0	Y
01337	MA	-5.0	Y
01338	MA	-5.0	Y
01339	MA	-5.0	Y
01340	MA	-5.0	Y
01341	MA	-5.0	Y
01342	MA	-5.0	Y
01343	MA	-5.0	Y
01344	MA	-5.0	Y
01346	MA	-5.0	Y
01347	MA	-5.0	Y
01349	MA	-5.0	Y
01350	MA	-5.0	Y
01351	MA	-5.0	Y
01354	MA	-5.0	Y
01355	MA	-5.0	Y
01360	MA	-5.0	Y
01364	MA	-5.0	Y
01366	MA	-5.0	Y
01367	MA	-5.0	Y
01368	MA	-5.0	Y
01370	MA	-5.0	Y
01373	MA	-5.0	Y
01375	MA	-5.0	Y
01376	MA	-5.0	Y
01378	MA	-5.0	Y
01379	MA	-5.0	Y
01380	MA	-5.0	Y
01420	MA	-5.0	Y
01430	MA	-5.0	Y
01431	MA	-5.0	Y
01432	MA	-5.0	Y
01434	MA	-5.0	Y
01436	MA	-5.0	Y
01438	MA	-5.0	Y
01440	MA	-5.0	Y
01441	MA	-5.0	Y
01450	MA	-5.0	Y
01451	MA	-5.0	Y
01452	MA	-5.0	Y
01453	MA	-5.0	Y
01460	MA	-5.0	Y
01462	MA	-5.0	Y
01463	MA	-5.0	Y
01464	MA	-5.0	Y
01467	MA	-5.0	Y
01468	MA	-5.0	Y
01469	MA	-5.0	Y
01470	MA	-5.0	Y
01471	MA	-5.0	Y
01472	MA	-5.0	Y
01473	MA	-5.0	Y
01474	MA	-5.0	Y
01475	MA	-5.0	Y
01477	MA	-5.0	Y
01501	MA	-5.0	Y
01503	MA	-5.0	Y
01504	MA	-5.0	Y
01505	MA	-5.0	Y
01506	MA	-5.0	Y
01507	MA	-5.0	Y
01508	MA	-5.0	Y
01509	MA	-5.0	Y
01510	MA	-5.0	Y
01515	MA	-5.0	Y
01516	MA	-5.0	Y
01517	MA	-5.0	Y
01518	MA	-5.0	Y
01519	MA	-5.0	Y
01520	MA	-5.0	Y
01521	MA	-5.0	Y
01522	MA	-5.0	Y
01523	MA	-5.0	Y
01524	MA	-5.0	Y
01525	MA	-5.0	Y
01526	MA	-5.0	Y
01527	MA	-5.0	Y
01529	MA	-5.0	Y
01531	MA	-5.0	Y
01532	MA	-5.0	Y
01534	MA	-5.0	Y
01535	MA	-5.0	Y
01536	MA	-5.0	Y
01537	MA	-5.0	Y
01538	MA	-5.0	Y
01540	MA	-5.0	Y
01541	MA	-5.0	Y
01542	MA	-5.0	Y
01543	MA	-5.0	Y
01545	MA	-5.0	Y
01546	MA	-5.0	Y
01550	MA	-5.0	Y
01560	MA	-5.0	Y
01561	MA	-5.0	Y
01562	MA	-5.0	Y
01564	MA	-5.0	Y
01566	MA	-5.0	Y
01568	MA	-5.0	Y
01569	MA	-5.0	Y
01570	MA	-5.0	Y
01571	MA	-5.0	Y
01580	MA	-5.0	Y
01581	MA	-5.0	Y
01582	MA	-5.0	Y
01583	MA	-5.0	Y
01585	MA	-5.0	Y
01586	MA	-5.0	Y
01588	MA	-5.0	Y
01590	MA	-5.0	Y
01601	MA	-5.0	Y
01602	MA	-5.0	Y
01603	MA	-5.0	Y
01604	MA	-5.0	Y
01605	MA	-5.0	Y
01606	MA	-5.0	Y
01607	MA	-5.0	Y
01608	MA	-5.0	Y
01609	MA	-5.0	Y
01610	MA	-5.0	Y
01611	MA	-5.0	Y
01612	MA	-5.0	Y
01613	MA	-5.0	Y
01614	MA	-5.0	Y
01615	MA	-5.0	Y
01653	MA	-5.0	Y
01654	MA	-5.0	Y
01655	MA	-5.0	Y
01701	MA	-5.0	Y
01702	MA	-5.0	Y
01703	MA	-5.0	Y
01704	MA	-5.0	Y
01705	MA	-5.0	Y
01718	MA	-5.0	Y
01719	MA	-5.0	Y
01720	MA	-5.0	Y
01721	MA	-5.0	Y
01730	MA	-5.0	Y
01731	MA	-5.0	Y
01740	MA	-5.0	Y
01741	MA	-5.0	Y
01742	MA	-5.0	Y
01745	MA	-5.0	Y
01746	MA	-5.0	Y
01747	MA	-5.0	Y
01748	MA	-5.0	Y
01749	MA	-5.0	Y
01752	MA	-5.0	Y
01754	MA	-5.0	Y
01756	MA	-5.0	Y
01757	MA	-5.0	Y
01760	MA	-5.0	Y
01770	MA	-5.0	Y
01772	MA	-5.0	Y
01773	MA	-5.0	Y
01775	MA	-5.0	Y
01776	MA	-5.0	Y
01778	MA	-5.0	Y
01784	MA	-5.0	Y
01801	MA	-5.0	Y
01803	MA	-5.0	Y
01805	MA	-5.0	Y
01806	MA	-5.0	Y
01807	MA	-5.0	Y
01808	MA	-5.0	Y
01810	MA	-5.0	Y
01812	MA	-5.0	Y
01813	MA	-5.0	Y
01815	MA	-5.0	Y
01821	MA	-5.0	Y
01822	MA	-5.0	Y
01824	MA	-5.0	Y
01826	MA	-5.0	Y
01827	MA	-5.0	Y
01830	MA	-5.0	Y
01831	MA	-5.0	Y
01832	MA	-5.0	Y
01833	MA	-5.0	Y
01834	MA	-5.0	Y
01835	MA	-5.0	Y
01840	MA	-5.0	Y
01841	MA	-5.0	Y
01842	MA	-5.0	Y
01843	MA	-5.0	Y
01844	MA	-5.0	Y
01845	MA	-5.0	Y
01850	MA	-5.0	Y
01851	MA	-5.0	Y
01852	MA	-5.0	Y
01853	MA	-5.0	Y
01854	MA	-5.0	Y
01860	MA	-5.0	Y
01862	MA	-5.0	Y
01863	MA	-5.0	Y
01864	MA	-5.0	Y
01865	MA	-5.0	Y
01866	MA	-5.0	Y
01867	MA	-5.0	Y
01876	MA	-5.0	Y
01879	MA	-5.0	Y
01880	MA	-5.0	Y
01885	MA	-5.0	Y
01886	MA	-5.0	Y
01887	MA	-5.0	Y
01888	MA	-5.0	Y
01889	MA	-5.0	Y
01890	MA	-5.0	Y
01899	MA	-5.0	Y
01901	MA	-5.0	Y
01902	MA	-5.0	Y
01903	MA	-5.0	Y
01904	MA	-5.0	Y
01905	MA	-5.0	Y
01906	MA	-5.0	Y
01907	MA	-5.0	Y
01908	MA	-5.0	Y
01910	MA	-5.0	Y
01913	MA	-5.0	Y
01915	MA	-5.0	Y
01921	MA	-5.0	Y
01922	MA	-5.0	Y
01923	MA	-5.0	Y
01929	MA	-5.0	Y
01930	MA	-5.0	Y
01931	MA	-5.0	Y
01936	MA	-5.0	Y
01937	MA	-5.0	Y
01938	MA	-5.0	Y
01940	MA	-5.0	Y
01944	MA	-5.0	Y
01945	MA	-5.0	Y
01949	MA	-5.0	Y
01950	MA	-5.0	Y
01951	MA	-5.0	Y
01952	MA	-5.0	Y
01960	MA	-5.0	Y
01961	MA	-5.0	Y
01965	MA	-5.0	Y
01966	MA	-5.0	Y
01969	MA	-5.0	Y
01970	MA	-5.0	Y
01971	MA	-5.0	Y
01982	MA	-5.0	Y
01983	MA	-5.0	Y
01984	MA	-5.0	Y
01985	MA	-5.0	Y
02018	MA	-5.0	Y
02019	MA	-5.0	Y
02020	MA	-5.0	Y
02021	MA	-5.0	Y
02025	MA	-5.0	Y
02026	MA	-5.0	Y
02027	MA	-5.0	Y
02030	MA	-5.0	Y
02031	MA	-5.0	Y
02032	MA	-5.0	Y
02035	MA	-5.0	Y
02038	MA	-5.0	Y
02040	MA	-5.0	Y
02041	MA	-5.0	Y
02043	MA	-5.0	Y
02044	MA	-5.0	Y
02045	MA	-5.0	Y
02047	MA	-5.0	Y
02048	MA	-5.0	Y
02050	MA	-5.0	Y
02051	MA	-5.0	Y
02052	MA	-5.0	Y
02053	MA	-5.0	Y
02054	MA	-5.0	Y
02055	MA	-5.0	Y
02056	MA	-5.0	Y
02059	MA	-5.0	Y
02060	MA	-5.0	Y
02061	MA	-5.0	Y
02062	MA	-5.0	Y
02065	MA	-5.0	Y
02066	MA	-5.0	Y
02067	MA	-5.0	Y
02070	MA	-5.0	Y
02071	MA	-5.0	Y
02072	MA	-5.0	Y
02081	MA	-5.0	Y
02090	MA	-5.0	Y
02093	MA	-5.0	Y
02108	MA	-5.0	Y
02109	MA	-5.0	Y
02110	MA	-5.0	Y
02111	MA	-5.0	Y
02112	MA	-5.0	Y
02113	MA	-5.0	Y
02114	MA	-5.0	Y
02115	MA	-5.0	Y
02116	MA	-5.0	Y
02117	MA	-5.0	Y
02118	MA	-5.0	Y
02119	MA	-5.0	Y
02120	MA	-5.0	Y
02121	MA	-5.0	Y
02122	MA	-5.0	Y
02123	MA	-5.0	Y
02124	MA	-5.0	Y
02125	MA	-5.0	Y
02126	MA	-5.0	Y
02127	MA	-5.0	Y
02128	MA	-5.0	Y
02129	MA	-5.0	Y
02130	MA	-5.0	Y
02131	MA	-5.0	Y
02132	MA	-5.0	Y
02133	MA	-5.0	Y
02134	MA	-5.0	Y
02135	MA	-5.0	Y
02136	MA	-5.0	Y
02137	MA	-5.0	Y
02138	MA	-5.0	Y
02139	MA	-5.0	Y
02140	MA	-5.0	Y
02141	MA	-5.0	Y
02142	MA	-5.0	Y
02143	MA	-5.0	Y
02144	MA	-5.0	Y
02145	MA	-5.0	Y
02148	MA	-5.0	Y
02149	MA	-5.0	Y
02150	MA	-5.0	Y
02151	MA	-5.0	Y
02152	MA	-5.0	Y
02153	MA	-5.0	Y
02155	MA	-5.0	Y
02156	MA	-5.0	Y
02163	MA	-5.0	Y
02169	MA	-5.0	Y
02170	MA	-5.0	Y
02171	MA	-5.0	Y
02176	MA	-5.0	Y
02180	MA	-5.0	Y
02184	MA	-5.0	Y
02185	MA	-5.0	Y
02186	MA	-5.0	Y
02187	MA	-5.0	Y
02188	MA	-5.0	Y
02189	MA	-5.0	Y
02190	MA	-5.0	Y
02191	MA	-5.0	Y
02196	MA	-5.0	Y
02199	MA	-5.0	Y
02201	MA	-5.0	Y
02203	MA	-5.0	Y
02204	MA	-5.0	Y
02205	MA	-5.0	Y
02206	MA	-5.0	Y
02207	MA	-5.0	Y
02210	MA	-5.0	Y
02211	MA	-5.0	Y
02212	MA	-5.0	Y
02215	MA	-5.0	Y
02216	MA	-5.0	Y
02217	MA	-5.0	Y
02222	MA	-5.0	Y
02228	MA	-5.0	Y
02238	MA	-5.0	Y
02239	MA	-5.0	Y
02241	MA	-5.0	Y
02266	MA	-5.0	Y
02269	MA	-5.0	Y
02283	MA	-5.0	Y
02284	MA	-5.0	Y
02293	MA	-5.0	Y
02295	MA	-5.0	Y
02297	MA	-5.0	Y
02298	MA	-5.0	Y
02301	MA	-5.0	Y
02302	MA	-5.0	Y
02303	MA	-5.0	Y
02304	MA	-5.0	Y
02305	MA	-5.0	Y
02322	MA	-5.0	Y
02324	MA	-5.0	Y
02325	MA	-5.0	Y
02327	MA	-5.0	Y
02330	MA	-5.0	Y
02331	MA	-5.0	Y
02332	MA	-5.0	Y
02333	MA	-5.0	Y
02334	MA	-5.0	Y
02337	MA	-5.0	Y
02338	MA	-5.0	Y
02339	MA	-5.0	Y
02340	MA	-5.0	Y
02341	MA	-5.0	Y
02343	MA	-5.0	Y
02344	MA	-5.0	Y
02345	MA	-5.0	Y
02346	MA	-5.0	Y
02347	MA	-5.0	Y
02348	MA	-5.0	Y
02349	MA	-5.0	Y
02350	MA	-5.0	Y
02351	MA	-5.0	Y
02355	MA	-5.0	Y
02356	MA	-5.0	Y
02357	MA	-5.0	Y
02358	MA	-5.0	Y
02359	MA	-5.0	Y
02360	MA	-5.0	Y
02361	MA	-5.0	Y
02362	MA	-5.0	Y
02364	MA	-5.0	Y
02366	MA	-5.0	Y
02367	MA	-5.0	Y
02368	MA	-5.0	Y
02370	MA	-5.0	Y
02375	MA	-5.0	Y
02379	MA	-5.0	Y
02381	MA	-5.0	Y
02382	MA	-5.0	Y
02420	MA	-5.0	Y
02421	MA	-5.0	Y
02445	MA	-5.0	Y
02446	MA	-5.0	Y
02447	MA	-5.0	Y
02451	MA	-5.0	Y
02452	MA	-5.0	Y
02453	MA	-5.0	Y
02454	MA	-5.0	Y
02455	MA	-5.0	Y
02456	MA	-5.0	Y
02457	MA	-5.0	Y
02458	MA	-5.0	Y
02459	MA	-5.0	Y
02460	MA	-5.0	Y
02461	MA	-5.0	Y
02462	MA	-5.0	Y
02464	MA	-5.0	Y
02465	MA	-5.0	Y
02466	MA	-5.0	Y
02467	MA	-5.0	Y
02468	MA	-5.0	Y
02471	MA	-5.0	Y
02472	MA	-5.0	Y
02474	MA	-5.0	Y
02475	MA	-5.0	Y
02476	MA	-5.0	Y
02477	MA	-5.0	Y
02478	MA	-5.0	Y
02479	MA	-5.0	Y
02481	MA	-5.0	Y
02482	MA	-5.0	Y
02492	MA	-5.0	Y
02493	MA	-5.0	Y
02494	MA	-5.0	Y
02495	MA	-5.0	Y
02532	MA	-5.0	Y
02534	MA	-5.0	Y
02535	MA	-5.0	Y
02536	MA	-5.0	Y
02537	MA	-5.0	Y
02538	MA	-5.0	Y
02539	MA	-5.0	Y
02540	MA	-5.0	Y
02541	MA	-5.0	Y
02542	MA	-5.0	Y
02543	MA	-5.0	Y
02552	MA	-5.0	Y
02553	MA	-5.0	Y
02554	MA	-5.0	Y
02556	MA	-5.0	Y
02557	MA	-5.0	Y
02558	MA	-5.0	Y
02559	MA	-5.0	Y
02561	MA	-5.0	Y
02562	MA	-5.0	Y
02563	MA	-5.0	Y
02564	MA	-5.0	Y
02565	MA	-5.0	Y
02568	MA	-5.0	Y
02571	MA	-5.0	Y
02573	MA	-5.0	Y
02574	MA	-5.0	Y
02575	MA	-5.0	Y
02576	MA	-5.0	Y
02584	MA	-5.0	Y
02601	MA	-5.0	Y
02630	MA	-5.0	Y
02631	MA	-5.0	Y
02632	MA	-5.0	Y
02633	MA	-5.0	Y
02634	MA	-5.0	Y
02635	MA	-5.0	Y
02636	MA	-5.0	Y
02637	MA	-5.0	Y
02638	MA	-5.0	Y
02639	MA	-5.0	Y
02641	MA	-5.0	Y
02642	MA	-5.0	Y
02643	MA	-5.0	Y
02644	MA	-5.0	Y
02645	MA	-5.0	Y
02646	MA	-5.0	Y
02647	MA	-5.0	Y
02648	MA	-5.0	Y
02649	MA	-5.0	Y
02650	MA	-5.0	Y
02651	MA	-5.0	Y
02652	MA	-5.0	Y
02653	MA	-5.0	Y
02655	MA	-5.0	Y
02657	MA	-5.0	Y
02659	MA	-5.0	Y
02660	MA	-5.0	Y
02661	MA	-5.0	Y
02662	MA	-5.0	Y
02663	MA	-5.0	Y
02664	MA	-5.0	Y
02666	MA	-5.0	Y
02667	MA	-5.0	Y
02668	MA	-5.0	Y
02669	MA	-5.0	Y
02670	MA	-5.0	Y
02671	MA	-5.0	Y
02672	MA	-5.0	Y
02673	MA	-5.0	Y
02675	MA	-5.0	Y
02702	MA	-5.0	Y
02703	MA	-5.0	Y
02712	MA	-5.0	Y
02713	MA	-5.0	Y
02714	MA	-5.0	Y
02715	MA	-5.0	Y
02717	MA	-5.0	Y
02718	MA	-5.0	Y
02719	MA	-5.0	Y
02720	MA	-5.0	Y
02721	MA	-5.0	Y
02722	MA	-5.0	Y
02723	MA	-5.0	Y
02724	MA	-5.0	Y
02725	MA	-5.0	Y
02726	MA	-5.0	Y
02738	MA	-5.0	Y
02739	MA	-5.0	Y
02740	MA	-5.0	Y
02741	MA	-5.0	Y
02742	MA	-5.0	Y
02743	MA	-5.0	Y
02744	MA	-5.0	Y
02745	MA	-5.0	Y
02746	MA	-5.0	Y
02747	MA	-5.0	Y
02748	MA	-5.0	Y
02760	MA	-5.0	Y
02761	MA	-5.0	Y
02762	MA	-5.0	Y
02763	MA	-5.0	Y
02764	MA	-5.0	Y
02766	MA	-5.0	Y
02767	MA	-5.0	Y
02768	MA	-5.0	Y
02769	MA	-5.0	Y
02770	MA	-5.0	Y
02771	MA	-5.0	Y
02777	MA	-5.0	Y
02779	MA	-5.0	Y
02780	MA	-5.0	Y
02783	MA	-5.0	Y
02790	MA	-5.0	Y
02791	MA	-5.0	Y
02801	RI	-5.0	Y
02802	RI	-5.0	Y
02804	RI	-5.0	Y
02806	RI	-5.0	Y
02807	RI	-5.0	Y
02808	RI	-5.0	Y
02809	RI	-5.0	Y
02812	RI	-5.0	Y
02813	RI	-5.0	Y
02814	RI	-5.0	Y
02815	RI	-5.0	Y
02816	RI	-5.0	Y
02817	RI	-5.0	Y
02818	RI	-5.0	Y
02822	RI	-5.0	Y
02823	RI	-5.0	Y
02824	RI	-5.0	Y
02825	RI	-5.0	Y
02826	RI	-5.0	Y
02827	RI	-5.0	Y
02828	RI	-5.0	Y
02829	RI	-5.0	Y
02830	RI	-5.0	Y
02831	RI	-5.0	Y
02832	RI	-5.0	Y
02833	RI	-5.0	Y
02835	RI	-5.0	Y
02836	RI	-5.0	Y
02837	RI	-5.0	Y
02838	RI	-5.0	Y
02839	RI	-5.0	Y
02840	RI	-5.0	Y
02841	RI	-5.0	Y
02842	RI	-5.0	Y
02852	RI	-5.0	Y
02854	RI	-5.0	Y
02857	RI	-5.0	Y
02858	RI	-5.0	Y
02859	RI	-5.0	Y
02860	RI	-5.0	Y
02861	RI	-5.0	Y
02862	RI	-5.0	Y
02863	RI	-5.0	Y
02864	RI	-5.0	Y
02865	RI	-5.0	Y
02871	RI	-5.0	Y
02872	RI	-5.0	Y
02873	RI	-5.0	Y
02874	RI	-5.0	Y
02875	RI	-5.0	Y
02876	RI	-5.0	Y
02877	RI	-5.0	Y
02878	RI	-5.0	Y
02879	RI	-5.0	Y
02880	RI	-5.0	Y
02881	RI	-5.0	Y
02882	RI	-5.0	Y
02883	RI	-5.0	Y
02885	RI	-5.0	Y
02886	RI	-5.0	Y
02887	RI	-5.0	Y
02888	RI	-5.0	Y
02889	RI	-5.0	Y
02891	RI	-5.0	Y
02892	RI	-5.0	Y
02893	RI	-5.0	Y
02894	RI	-5.0	Y
02895	RI	-5.0	Y
02896	RI	-5.0	Y
02898	RI	-5.0	Y
02901	RI	-5.0	Y
02902	RI	-5.0	Y
02903	RI	-5.0	Y
02904	RI	-5.0	Y
02905	RI	-5.0	Y
02906	RI	-5.0	Y
02907	RI	-5.0	Y
02908	RI	-5.0	Y
02909	RI	-5.0	Y
02910	RI	-5.0	Y
02911	RI	-5.0	Y
02912	RI	-5.0	Y
02914	RI	-5.0	Y
02915	RI	-5.0	Y
02916	RI	-5.0	Y
02917	RI	-5.0	Y
02918	RI	-5.0	Y
02919	RI	-5.0	Y
02920	RI	-5.0	Y
02921	RI	-5.0	Y
02940	RI	-5.0	Y
03031	NH	-5.0	Y
03032	NH	-5.0	Y
03033	NH	-5.0	Y
03034	NH	-5.0	Y
03036	NH	-5.0	Y
03037	NH	-5.0	Y
03038	NH	-5.0	Y
03040	NH	-5.0	Y
03041	NH	-5.0	Y
03042	NH	-5.0	Y
03043	NH	-5.0	Y
03044	NH	-5.0	Y
03045	NH	-5.0	Y
03046	NH	-5.0	Y
03047	NH	-5.0	Y
03048	NH	-5.0	Y
03049	NH	-5.0	Y
03051	NH	-5.0	Y
03052	NH	-5.0	Y
03053	NH	-5.0	Y
03054	NH	-5.0	Y
03055	NH	-5.0	Y
03057	NH	-5.0	Y
03060	NH	-5.0	Y
03061	NH	-5.0	Y
03062	NH	-5.0	Y
03063	NH	-5.0	Y
